molecule_chembl_id,canonical_smiles,target_chembl_id,document_chembl_id,target_pref_name,assay_chembl_id,assay_description,assay_type,standard_type,standard_relation,standard_value,standard_units,pchembl_value,activity_comment,document_year,assay_variant_context,assay_mechanism_context
CHEMBL258749,CCOc1ccccc1Nc1nc(-c2sc(NC(=O)C(C)(C)C)nc2C)cs1,CHEMBL4051,CHEMBL1144813,Cystic fibrosis transmembrane conductance regulator,CHEMBL928176,Corrector activity at human CFTR deltaF508 mutant expressed in FRT cells assessed as iodide influx,B,Kd,=,800.0,nM,6.10,,2008,F508del,corrector
CHEMBL262627,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)C(C)(C)C)nc2C)cs1,CHEMBL4051,CHEMBL1144813,Cystic fibrosis transmembrane conductance regulator,CHEMBL928176,Corrector activity at human CFTR deltaF508 mutant expressed in FRT cells assessed as iodide influx,B,Kd,=,700.0,nM,6.16,,2008,F508del,corrector
CHEMBL262886,COc1ccc(OC)c(Nc2nc(-c3sc(NC(=O)c4ccc(Cl)cc4)nc3C)cs2)c1,CHEMBL4051,CHEMBL1144813,Cystic fibrosis transmembrane conductance regulator,CHEMBL928176,Corrector activity at human CFTR deltaF508 mutant expressed in FRT cells assessed as iodide influx,B,Kd,=,1100.0,nM,5.96,,2008,F508del,corrector
CHEMBL513072,O=C(O)c1cc(/C=C2\SC(=S)N(c3ccccc3C(F)(F)F)C2=O)ccc1O,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,14000.0,nM,4.85,,2008,wild type,unspecified
CHEMBL472354,O=C(O)c1ccc(/C=C2\SC(=S)N(c3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2=O)cc1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,14000.0,nM,4.85,,2008,wild type,unspecified
CHEMBL472355,O=C(O)c1ccc(/C=C2\SC(=S)N(c3ccc(Cl)c(C(F)(F)F)c3)C2=O)cc1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,15000.0,nM,4.82,,2008,wild type,unspecified
CHEMBL511818,O=C(O)c1ccccc1/C=C1\SC(=S)N(c2cccc(C(F)(F)F)c2)C1=O,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,15000.0,nM,4.82,,2008,wild type,unspecified
CHEMBL512017,O=C(O)c1ccc(/C=C2\SC(=S)N(c3ccc(C(F)(F)F)cc3)C2=O)cc1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,15000.0,nM,4.82,,2008,wild type,unspecified
CHEMBL512539,O=C(O)c1ccccc1/C=C1\SC(=S)N(c2ccccc2C(F)(F)F)C1=O,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,18000.0,nM,4.75,,2008,wild type,unspecified
CHEMBL472528,O=C(O)c1cccc(/C=C2\SC(=S)N(c3ccccc3C(F)(F)F)C2=O)c1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,19000.0,nM,4.72,,2008,wild type,unspecified
CHEMBL470100,O=C(O)c1ccccc1/C=C1\SC(=S)N(c2ccc(C(F)(F)F)cc2)C1=O,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,20000.0,nM,4.70,,2008,wild type,unspecified
CHEMBL470101,O=C(O)c1ccc(/C=C2\SC(=S)N(c3cc(C(F)(F)F)ccc3Cl)C2=O)cc1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,20000.0,nM,4.70,,2008,wild type,unspecified
CHEMBL513552,O=C1/C(=C/c2ccc(O)cc2)SC(=S)N1c1cccc(C(F)(F)F)c1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,24000.0,nM,4.62,,2008,wild type,unspecified
CHEMBL488016,O=C(O)c1cc(/C=C2\SC(=S)N(c3ccc(C(F)(F)F)cc3)C2=O)ccc1O,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,25000.0,nM,4.60,,2008,wild type,unspecified
CHEMBL520739,O=C1/C(=C/c2ccncc2)SC(=S)N1c1cccc(C(F)(F)F)c1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,28000.0,nM,4.55,,2008,wild type,unspecified
CHEMBL486671,O=C1/C(=C/c2ccc(O)c(O)c2O)SC(=S)N1c1cccc(C(F)(F)F)c1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,28000.0,nM,4.55,,2008,wild type,unspecified
CHEMBL486672,O=C1/C(=C/c2ccc(S(=O)(=O)[O-])cc2)SC(=S)N1c1cccc(C(F)(F)F)c1.[Na+],CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,29000.0,nM,4.54,,2008,wild type,unspecified
CHEMBL521207,O=C(O)COc1cccc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)c1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,30000.0,nM,4.52,,2008,wild type,unspecified
CHEMBL487833,O=C1/C(=C/c2ccc(S(=O)(=O)[O-])cc2S(=O)(=O)[O-])SC(=S)N1c1cccc(C(F)(F)F)c1.[Na+].[Na+],CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,50000.0,nM,4.30,,2008,wild type,unspecified
CHEMBL461939,O=C(O)c1ccc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,380.0,nM,6.42,,2008,wild type,unspecified
CHEMBL472192,O=C(O)c1cccc(/C=C2\SC(=S)N(c3ccc(C(F)(F)F)cc3)C2=O)c1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,13000.0,nM,4.89,,2008,wild type,unspecified
CHEMBL513075,O=C(O)c1ccc(/C=C2\SC(=S)N(c3ccccc3C(F)(F)F)C2=O)cc1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,12000.0,nM,4.92,,2008,wild type,unspecified
CHEMBL472191,O=C1/C(=C/c2cc(O)c(O)c(O)c2)SC(=S)N1c1cccc(C(F)(F)F)c1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,11000.0,nM,4.96,,2008,wild type,unspecified
CHEMBL472190,Cc1c(N2C(=O)/C(=C/c3ccc(C(=O)O)cc3)SC2=S)cccc1C(F)(F)F,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,8200.0,nM,5.09,,2008,wild type,unspecified
CHEMBL513068,O=C1/C(=C/c2cc[n+]([O-])cc2)SC(=S)N1c1cccc(C(F)(F)F)c1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,8700.0,nM,5.06,,2008,wild type,unspecified
CHEMBL461576,O=C1/C(=C/c2cc(Br)c(O)c(Br)c2O)SC(=S)N1c1cccc(C(F)(F)F)c1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,8000.0,nM,5.10,,2008,wild type,unspecified
CHEMBL518808,O=C1/C(=C/c2cc(Br)c(O)c(Br)c2)SC(=S)N1c1cccc(C(F)(F)F)c1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,7000.0,nM,5.16,,2008,wild type,unspecified
CHEMBL461575,Cc1cccc(N2C(=O)/C(=C/c3ccc(C(=O)O)cc3)SC2=S)c1C,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,7000.0,nM,5.16,,2008,wild type,unspecified
CHEMBL450222,Cc1cccc(N2C(=O)/C(=C/c3ccc(C(=O)O)cc3)SC2=S)c1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,5000.0,nM,5.30,,2008,wild type,unspecified
CHEMBL461381,O=C(O)c1cccc(/C=C2\SC(=S)N(c3ccc(F)c(C(F)(F)F)c3)C2=O)c1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,5000.0,nM,5.30,,2008,wild type,unspecified
CHEMBL461941,O=C(O)COc1ccc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,2600.0,nM,5.58,,2008,wild type,unspecified
CHEMBL461759,O=C(O)c1cccc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)c1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,1500.0,nM,5.82,,2008,wild type,unspecified
CHEMBL460075,O=C(O)c1ccc(/C=C2\SC(=S)N(c3ccc(F)c(C(F)(F)F)c3)C2=O)cc1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,1500.0,nM,5.82,,2008,wild type,unspecified
CHEMBL461375,O=C(O)c1cc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)ccc1O,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,1400.0,nM,5.85,,2008,wild type,unspecified
CHEMBL461940,O=C1/C(=C/c2ccc(-c3nn[nH]n3)cc2)SC(=S)N1c1cccc(C(F)(F)F)c1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,760.0,nM,6.12,,2008,wild type,unspecified
CHEMBL452052,O=C(O)c1cc(Nc2nc(-c3cccc(C(F)(F)F)c3)cs2)ccc1O,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,32000.0,nM,4.50,,2008,wild type,unspecified
CHEMBL451791,O=C(O)c1ccc(Nc2nc(-c3cccc(C(F)(F)F)c3)cs2)cc1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,28000.0,nM,4.55,,2008,wild type,unspecified
CHEMBL452565,O=C(O)c1ccc(CC2SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,27000.0,nM,4.57,,2008,wild type,unspecified
CHEMBL452564,O=C1C(C(=S)Nc2ccc(S(=O)(=O)[O-])o2)SC(=S)N1c1cccc(C(F)(F)F)c1.[Na+],CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,27000.0,nM,4.57,,2008,wild type,unspecified
CHEMBL451805,O=C(O)c1ccc(NC(=S)C2SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1O,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,25000.0,nM,4.60,,2008,wild type,unspecified
CHEMBL509100,O=C1C(C(=S)Nc2ccc(S(=O)(=O)[O-])cc2)SC(=S)N1c1cccc(C(F)(F)F)c1.[Na+],CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,11000.0,nM,4.96,,2008,wild type,unspecified
CHEMBL451804,O=C(O)c1ccc(NC(=S)C2SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,9000.0,nM,5.05,,2008,wild type,unspecified
CHEMBL487654,O=C(O)c1ccc(SC2CC(=O)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,7000.0,nM,5.16,,2008,wild type,unspecified
CHEMBL488825,O=C(O)c1ccc(NC2=C(Cl)C(=O)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,36000.0,nM,4.44,,2008,wild type,unspecified
CHEMBL527432,O=C1S/C(=C\c2ccc(-c3nn[nH]n3)cc2)C(=O)N1c1cccc(C(F)(F)F)c1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,17000.0,nM,4.77,,2008,wild type,unspecified
CHEMBL488824,O=C(O)c1ccc(/C=C2\SC(=O)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,CHEMBL4051,CHEMBL1139397,Cystic fibrosis transmembrane conductance regulator,CHEMBL976298,Inhibition of human wild type CFTR expressed in rat FRT cells assessed as chloride current by short-circuit current measurements,B,IC50,=,1400.0,nM,5.85,,2008,wild type,unspecified
CHEMBL44,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,CHEMBL4051,CHEMBL1155125,Cystic fibrosis transmembrane conductance regulator,CHEMBL982872,Agonist activity at CFTR-deltaF508 mutant expressed in NIH3T3 cells assessed as increase in forskolin-stimulated current,F,EC50,=,4400.0,nM,5.36,,2008,F508del,unspecified
CHEMBL177991,O=c1cc(-c2ccncc2)oc2c1ccc1ccccc12,CHEMBL4051,CHEMBL1155125,Cystic fibrosis transmembrane conductance regulator,CHEMBL982872,Agonist activity at CFTR-deltaF508 mutant expressed in NIH3T3 cells assessed as increase in forskolin-stimulated current,F,EC50,=,3500.0,nM,5.46,,2008,F508del,unspecified
CHEMBL1099214,CCOC(=O)c1cc(-c2sc(NC(=O)C(C)(C)C)nc2C)nn1Cc1ccccc1,CHEMBL4051,CHEMBL1158533,Cystic fibrosis transmembrane conductance regulator,CHEMBL1110140,Binding affinity to human CFTR F508 deletion mutant expressed in FRT cells assessed as increase in iodine influx after 16 to 20 hrs by fluorescence assay,B,EC50,=,8500.0,nM,5.07,,2010,unspecified,unspecified
CHEMBL1098166,COc1ccc(NC(=O)c2cc(-c3sc(NC(=O)C(C)(C)C)nc3C)n(-c3ccc(Br)cc3)n2)cc1,CHEMBL4051,CHEMBL1158533,Cystic fibrosis transmembrane conductance regulator,CHEMBL1110140,Binding affinity to human CFTR F508 deletion mutant expressed in FRT cells assessed as increase in iodine influx after 16 to 20 hrs by fluorescence assay,B,EC50,=,3400.0,nM,5.47,,2010,unspecified,unspecified
CHEMBL1098779,C=CCn1nc(C(=O)Nc2ccc(OC)cc2)cc1-c1sc(NC(=O)C(C)(C)C)nc1C,CHEMBL4051,CHEMBL1158533,Cystic fibrosis transmembrane conductance regulator,CHEMBL1110140,Binding affinity to human CFTR F508 deletion mutant expressed in FRT cells assessed as increase in iodine influx after 16 to 20 hrs by fluorescence assay,B,EC50,=,930.0,nM,6.03,,2010,unspecified,unspecified
CHEMBL1097860,C=CCn1nc(C(=O)NCc2ccccc2)cc1-c1sc(NC(=O)C(C)(C)C)nc1C,CHEMBL4051,CHEMBL1158533,Cystic fibrosis transmembrane conductance regulator,CHEMBL1110140,Binding affinity to human CFTR F508 deletion mutant expressed in FRT cells assessed as increase in iodine influx after 16 to 20 hrs by fluorescence assay,B,EC50,=,3000.0,nM,5.52,,2010,unspecified,unspecified
CHEMBL1097861,Cc1nc(NC(=O)C(C)(C)C)sc1-c1cc(C(=O)NCc2ccccc2)nn1Cc1ccccc1,CHEMBL4051,CHEMBL1158533,Cystic fibrosis transmembrane conductance regulator,CHEMBL1110140,Binding affinity to human CFTR F508 deletion mutant expressed in FRT cells assessed as increase in iodine influx after 16 to 20 hrs by fluorescence assay,B,EC50,=,750.0,nM,6.12,,2010,unspecified,unspecified
CHEMBL1098499,COc1ccc(NC(=O)c2cc(-c3sc(NC(=O)C(C)(C)C)nc3C)n(Cc3cc(Cl)ccc3OC)n2)cc1,CHEMBL4051,CHEMBL1158533,Cystic fibrosis transmembrane conductance regulator,CHEMBL1110140,Binding affinity to human CFTR F508 deletion mutant expressed in FRT cells assessed as increase in iodine influx after 16 to 20 hrs by fluorescence assay,B,EC50,=,1000.0,nM,6.00,,2010,unspecified,unspecified
CHEMBL1096523,COc1ccc(Cl)cc1Cn1nc(C(=O)N2CCOCC2)cc1-c1sc(NC(=O)C(C)(C)C)nc1C,CHEMBL4051,CHEMBL1158533,Cystic fibrosis transmembrane conductance regulator,CHEMBL1110140,Binding affinity to human CFTR F508 deletion mutant expressed in FRT cells assessed as increase in iodine influx after 16 to 20 hrs by fluorescence assay,B,EC50,=,1000.0,nM,6.00,,2010,unspecified,unspecified
CHEMBL1098233,COc1ccc(Cl)cc1Cn1nc(C(=O)NCCO)cc1-c1sc(NC(=O)C(C)(C)C)nc1C,CHEMBL4051,CHEMBL1158533,Cystic fibrosis transmembrane conductance regulator,CHEMBL1110140,Binding affinity to human CFTR F508 deletion mutant expressed in FRT cells assessed as increase in iodine influx after 16 to 20 hrs by fluorescence assay,B,EC50,=,3000.0,nM,5.52,,2010,unspecified,unspecified
CHEMBL262627,COc1ccc(Cl)cc1Nc1nc(-c2sc(NC(=O)C(C)(C)C)nc2C)cs1,CHEMBL4051,CHEMBL1158533,Cystic fibrosis transmembrane conductance regulator,CHEMBL1110140,Binding affinity to human CFTR F508 deletion mutant expressed in FRT cells assessed as increase in iodine influx after 16 to 20 hrs by fluorescence assay,B,EC50,=,700.0,nM,6.16,,2010,unspecified,unspecified
CHEMBL495336,COc1ccc(Cl)cc1Nc1nc2c(s1)CCCc1nc(NC(=O)C(C)(C)C)sc1-2,CHEMBL4051,CHEMBL1158533,Cystic fibrosis transmembrane conductance regulator,CHEMBL1110140,Binding affinity to human CFTR F508 deletion mutant expressed in FRT cells assessed as increase in iodine influx after 16 to 20 hrs by fluorescence assay,B,EC50,=,300.0,nM,6.52,,2010,unspecified,unspecified
CHEMBL461939,O=C(O)c1ccc(/C=C2\SC(=S)N(c3cccc(C(F)(F)F)c3)C2=O)cc1,CHEMBL4051,CHEMBL1221227,Cystic fibrosis transmembrane conductance regulator,CHEMBL1227949,Inhibition of CFTR,B,IC50,=,300.0,nM,6.52,,2009,unspecified,unspecified
CHEMBL1221576,O=C(CNc1ccc2ccccc2c1)N/N=C/c1cc(Br)c(O)c(Br)c1O,CHEMBL4051,CHEMBL1221227,Cystic fibrosis transmembrane conductance regulator,CHEMBL1227949,Inhibition of CFTR,B,IC50,=,5000.0,nM,5.30,,2009,unspecified,unspecified
CHEMBL1222175,Cc1cccc(-c2c3c(=O)n(C)c(=O)n(C)c3c3n2-c2ccccc2NC3c2ccc(C)o2)c1,CHEMBL4051,CHEMBL1221227,Cystic fibrosis transmembrane conductance regulator,CHEMBL1227950,Inhibition of human CFTR expressed in rat FRT cells coexpressing halide indicator YFP-H148Q assessed as inhibition of halide influx preincubated for 15 mins by FLIPR assay,B,IC50,=,700.0,nM,6.16,,2009,unspecified,unspecified
